id,name,club_id,start_date,url,lat,long,price_1_tab,price_2_tabs,price_3_tabs
2044,Formation EB2,435,03.11.2018,tournoi-badminton/formation-eb2-9550.html,43.1242,5.928,450,,
2045,2eme tournoi des OBUS de GRENADE,1556,03.11.2018,tournoi-badminton/2eme-tournoi-des-obus-de-grenade-9618.html,43.7699,1.29541,,,
2046,15ème Envolée de Plumes,502,03.11.2018,tournoi-badminton/15eme-envolee-de-plumes-9821.html,49.4781,1.03949,15,20,
2047,19ème TOURNOI INTERNATIONAL DU GUIGNOL DE LYON,1794,03.11.2018,tournoi-badminton/19eme-tournoi-international-du-guignol-de-lyon-9415.html,45.7549,4.85939,20,22,
2048,2EME TOURNOI NATIONAL DU BEFFROI D'ARRAS,1666,03.11.2018,tournoi-badminton/2eme-tournoi-national-du-beffroi-d-arras-9419.html,50.2864,2.77775,15,20,
2049,Saint Germ' voit double,1385,03.11.2018,tournoi-badminton/saint-germ-voit-double-9632.html,47.1017,2.49413,15,20,
2050,3ème Tournoi de Double de Labège,1753,03.11.2018,tournoi-badminton/3eme-tournoi-de-double-de-labege-9692.html,43.5361,1.5257,16,19,
2051,6ème Trophée de la ville de Nîmes,456,03.11.2018,tournoi-badminton/6eme-trophee-de-la-ville-de-nimes-9424.html,43.8283,4.39954,12,15,
2052,6eme tournoi national sénior,1878,03.11.2018,tournoi-badminton/6eme-tournoi-national-senior-9459.html,46.3306,2.58869,14,19,
2053,1er Tournoi par Equipe d'Orléans,955,03.11.2018,tournoi-badminton/1er-tournoi-par-equipe-d-orleans-9409.html,47.907,1.92008,20,,
2054,13ème Tournoi Simples et Double Sablé sur Sarthe,248,03.11.2018,tournoi-badminton/13eme-tournoi-simples-et-double-sable-sur-sarthe-9621.html,47.8323,-0.321218,13,18,
2055,5ème Tournoi National EcoBad de Tonnay-Charente,1740,03.11.2018,tournoi-badminton/5eme-tournoi-national-ecobad-de-tonnay-charente-9291.html,45.9458,-0.891219,14,18,
2056,La plume de l'âge,957,03.11.2018,tournoi-badminton/la-plume-de-l-age-9794.html,49.5276,0.567925,13,18,18
2057,MUSSIBAD 9,1993,03.11.2018,tournoi-badminton/mussibad-9-9659.html,48.9165,6.05658,16,20,
2058,1er Tournoi du Haut Poitou,1539,03.11.2018,tournoi-badminton/1er-tournoi-du-haut-poitou-9492.html,46.6416,0.175332,14,19,
2059,7éme tournoi  de MERIGNAC,348,03.11.2018,tournoi-badminton/7eme-tournoi-de-merignac-9542.html,44.8382,-0.634767,14,20,25
2060,Tournoi des Vieux Rongeurs - Ste Hélène,1169,03.11.2018,tournoi-badminton/tournoi-des-vieux-rongeurs-ste-helene-9323.html,44.9427,-0.916825,15,21,
2061,Stage de perfectionnement,1696,03.11.2018,tournoi-badminton/stage-de-perfectionnement-9735.html,46.1171,5.81544,25,,
2062,Tournoi Régional de St jacques,291,03.11.2018,tournoi-badminton/tournoi-regional-de-st-jacques-9714.html,48.0725,-1.72103,12,18,
2063,Tournoi jeune du Layon,229,03.11.2018,tournoi-badminton/tournoi-jeune-du-layon-9585.html,47.2709,-0.505222,8,,
2064,FORMATION GEO (ex SOC),1064,03.11.2018,tournoi-badminton/formation-geo-ex-soc-9639.html,43.7337,7.42462,80,,
2065,TDJ/RDJ 1 DORDOGNE,1048,03.11.2018,tournoi-badminton/tdj-rdj-1-dordogne-9382.html,45.1277,0.636959,7,,
2066,Stage Jeunes et Adultes - Monaco,1064,03.11.2018,tournoi-badminton/stage-jeunes-et-adultes-monaco-9683.html,43.7337,7.42462,10,,
2067,4ème TOURNOI DE DOUBLE - Luçon 85,1114,04.11.2018,tournoi-badminton/4eme-tournoi-de-double-lucon-85-9623.html,46.4613,-1.178,13,,
2068,TDJ1,1033,04.11.2018,tournoi-badminton/tdj1-9817.html,43.773,-0.431041,7,,
2069,Les manchots aixois,1439,04.11.2018,tournoi-badminton/les-manchots-aixois-9753.html,45.793,1.13125,12,15,
2070,TDA 1 Canet,1132,04.11.2018,tournoi-badminton/tda-1-canet-9818.html,42.7061,3.0099,8,,
2071,Stage de progression 3,1048,04.11.2018,tournoi-badminton/stage-de-progression-3-9511.html,44.7806,1.00198,25,,
2072,Tournoi mixte nocturne musical,1705,09.11.2018,tournoi-badminton/tournoi-mixte-nocturne-musical-9628.html,47.5042,2.83863,14,,
2073,Tournoi classé de Mordelles,125,09.11.2018,tournoi-badminton/tournoi-classe-de-mordelles-9539.html,48.0729,-1.84695,,,
2074,"1ER TOURNOI NATIONAL DE SIMPLES DU "" SIMPL'BAD""",730,10.11.2018,tournoi-badminton/1er-tournoi-national-de-simples-du-simpl-bad-9543.html,45.7644,4.88647,20,,
2075,5ème tournoi de la Plume Crolloise,2107,10.11.2018,tournoi-badminton/5eme-tournoi-de-la-plume-crolloise-9461.html,45.2798,5.87898,16,19,
2076,"23e Tournoi de ""La Raquette en Bois""",1404,10.11.2018,tournoi-badminton/23e-tournoi-de-la-raquette-en-bois-9610.html,43.3367,5.10878,18,21,
